,ds,dv,dt,method,acc
2722,CIFAR100,NotMNIST,TinyImagenet,PixelCNN/PixelCNN,0.5097905397415161
2723,CIFAR100,CIFAR10,UniformNoise,PixelCNN/PixelCNN,0.7443499565124512
2724,CIFAR100,CIFAR10,NormalNoise,PixelCNN/PixelCNN,0.7443499565124512
2725,CIFAR100,CIFAR10,MNIST,PixelCNN/PixelCNN,0.24435000121593475
2726,CIFAR100,CIFAR10,FashionMNIST,PixelCNN/PixelCNN,0.24435000121593475
2727,CIFAR100,CIFAR10,NotMNIST,PixelCNN/PixelCNN,0.2449263036251068
2728,CIFAR100,CIFAR10,STL10,PixelCNN/PixelCNN,0.6223125457763672
2729,CIFAR100,CIFAR10,TinyImagenet,PixelCNN/PixelCNN,0.5554973483085632
2730,CIFAR100,STL10,UniformNoise,PixelCNN/PixelCNN,0.8204999566078186
2731,CIFAR100,STL10,NormalNoise,PixelCNN/PixelCNN,0.8204999566078186
2732,CIFAR100,STL10,MNIST,PixelCNN/PixelCNN,0.320499986410141
2733,CIFAR100,STL10,FashionMNIST,PixelCNN/PixelCNN,0.320499986410141
2734,CIFAR100,STL10,NotMNIST,PixelCNN/PixelCNN,0.32151249051094055
2735,CIFAR100,STL10,CIFAR10,PixelCNN/PixelCNN,0.48409998416900635
2736,CIFAR100,STL10,TinyImagenet,PixelCNN/PixelCNN,0.5395811200141907
2737,CIFAR100,TinyImagenet,UniformNoise,PixelCNN/PixelCNN,0.7813000082969666
2738,CIFAR100,TinyImagenet,NormalNoise,PixelCNN/PixelCNN,0.7813000082969666
2739,CIFAR100,TinyImagenet,MNIST,PixelCNN/PixelCNN,0.28129997849464417
2740,CIFAR100,TinyImagenet,FashionMNIST,PixelCNN/PixelCNN,0.28129997849464417
2741,CIFAR100,TinyImagenet,NotMNIST,PixelCNN/PixelCNN,0.2822580635547638
2742,CIFAR100,TinyImagenet,CIFAR10,PixelCNN/PixelCNN,0.49049997329711914
2743,CIFAR100,TinyImagenet,STL10,PixelCNN/PixelCNN,0.6363750100135803
2744,CIFAR100,UniformNoise,NormalNoise,ScoreSVM/VGG,0.9982499480247498
2745,CIFAR100,UniformNoise,MNIST,ScoreSVM/VGG,0.4994499981403351
2746,CIFAR100,UniformNoise,FashionMNIST,ScoreSVM/VGG,0.5002999901771545
2747,CIFAR100,UniformNoise,NotMNIST,ScoreSVM/VGG,0.49941250681877136
2748,CIFAR100,UniformNoise,CIFAR10,ScoreSVM/VGG,0.4998999834060669
2749,CIFAR100,UniformNoise,STL10,ScoreSVM/VGG,0.499687522649765
2750,CIFAR100,UniformNoise,TinyImagenet,ScoreSVM/VGG,0.5009424090385437
2751,CIFAR100,NormalNoise,UniformNoise,ScoreSVM/VGG,0.9983499646186829
2752,CIFAR100,NormalNoise,MNIST,ScoreSVM/VGG,0.49889999628067017
2753,CIFAR100,NormalNoise,FashionMNIST,ScoreSVM/VGG,0.5005999803543091
2754,CIFAR100,NormalNoise,NotMNIST,ScoreSVM/VGG,0.49866482615470886
2755,CIFAR100,NormalNoise,CIFAR10,ScoreSVM/VGG,0.499349981546402
2756,CIFAR100,NormalNoise,STL10,ScoreSVM/VGG,0.49937501549720764
2757,CIFAR100,NormalNoise,TinyImagenet,ScoreSVM/VGG,0.5020418763160706
2758,CIFAR100,MNIST,UniformNoise,ScoreSVM/VGG,0.4654499888420105
2759,CIFAR100,MNIST,NormalNoise,ScoreSVM/VGG,0.4654499888420105
2760,CIFAR100,MNIST,FashionMNIST,ScoreSVM/VGG,0.8064000010490417
2761,CIFAR100,MNIST,NotMNIST,ScoreSVM/VGG,0.8009506464004517
2762,CIFAR100,MNIST,CIFAR10,ScoreSVM/VGG,0.503849983215332
2763,CIFAR100,MNIST,STL10,ScoreSVM/VGG,0.5020624995231628
2764,CIFAR100,MNIST,TinyImagenet,ScoreSVM/VGG,0.5186387300491333
2765,CIFAR100,FashionMNIST,UniformNoise,ScoreSVM/VGG,0.43469998240470886
2766,CIFAR100,FashionMNIST,NormalNoise,ScoreSVM/VGG,0.4388999938964844
2767,CIFAR100,FashionMNIST,MNIST,ScoreSVM/VGG,0.8926499485969543
2768,CIFAR100,FashionMNIST,NotMNIST,ScoreSVM/VGG,0.8564409017562866
2769,CIFAR100,FashionMNIST,CIFAR10,ScoreSVM/VGG,0.5212500095367432
2770,CIFAR100,FashionMNIST,STL10,ScoreSVM/VGG,0.5386250019073486
2771,CIFAR100,FashionMNIST,TinyImagenet,ScoreSVM/VGG,0.5721989274024963
2772,CIFAR100,NotMNIST,UniformNoise,ScoreSVM/VGG,0.4486999809741974
2773,CIFAR100,NotMNIST,NormalNoise,ScoreSVM/VGG,0.4490000009536743
2774,CIFAR100,NotMNIST,MNIST,ScoreSVM/VGG,0.9001999497413635
2775,CIFAR100,NotMNIST,FashionMNIST,ScoreSVM/VGG,0.8485999703407288
2776,CIFAR100,NotMNIST,CIFAR10,ScoreSVM/VGG,0.49584999680519104
2777,CIFAR100,NotMNIST,STL10,ScoreSVM/VGG,0.5061250329017639
2778,CIFAR100,NotMNIST,TinyImagenet,ScoreSVM/VGG,0.5427225232124329
2779,CIFAR100,CIFAR10,UniformNoise,ScoreSVM/VGG,0.4275999963283539
2780,CIFAR100,CIFAR10,NormalNoise,ScoreSVM/VGG,0.5036500096321106
2781,CIFAR100,CIFAR10,MNIST,ScoreSVM/VGG,0.4860000014305115
2782,CIFAR100,CIFAR10,FashionMNIST,ScoreSVM/VGG,0.5945000052452087
2783,CIFAR100,CIFAR10,NotMNIST,ScoreSVM/VGG,0.535676121711731
2784,CIFAR100,CIFAR10,STL10,ScoreSVM/VGG,0.7289375066757202
2785,CIFAR100,CIFAR10,TinyImagenet,ScoreSVM/VGG,0.6307329535484314
2786,CIFAR100,STL10,UniformNoise,ScoreSVM/VGG,0.4745999872684479
2787,CIFAR100,STL10,NormalNoise,ScoreSVM/VGG,0.5945999622344971
2788,CIFAR100,STL10,MNIST,ScoreSVM/VGG,0.4281499981880188
2789,CIFAR100,STL10,FashionMNIST,ScoreSVM/VGG,0.5924000144004822
2790,CIFAR100,STL10,NotMNIST,ScoreSVM/VGG,0.5533539652824402
2791,CIFAR100,STL10,CIFAR10,ScoreSVM/VGG,0.703249990940094
2792,CIFAR100,STL10,TinyImagenet,ScoreSVM/VGG,0.6413089036941528
2793,CIFAR100,TinyImagenet,UniformNoise,ScoreSVM/VGG,0.6615999937057495
2794,CIFAR100,TinyImagenet,NormalNoise,ScoreSVM/VGG,0.7375499606132507
2795,CIFAR100,TinyImagenet,MNIST,ScoreSVM/VGG,0.6261500120162964
2796,CIFAR100,TinyImagenet,FashionMNIST,ScoreSVM/VGG,0.7427999973297119
2797,CIFAR100,TinyImagenet,NotMNIST,ScoreSVM/VGG,0.7159795165061951
2798,CIFAR100,TinyImagenet,CIFAR10,ScoreSVM/VGG,0.6239500045776367
2799,CIFAR100,TinyImagenet,STL10,ScoreSVM/VGG,0.6572500467300415
2800,CIFAR100,UniformNoise,NormalNoise,LogisticSVM/VGG,0.9973999857902527
2801,CIFAR100,UniformNoise,MNIST,LogisticSVM/VGG,0.49824997782707214
2802,CIFAR100,UniformNoise,FashionMNIST,LogisticSVM/VGG,0.502299964427948
2803,CIFAR100,UniformNoise,NotMNIST,LogisticSVM/VGG,0.5146870613098145
2804,CIFAR100,UniformNoise,CIFAR10,LogisticSVM/VGG,0.4987500011920929
2805,CIFAR100,UniformNoise,STL10,LogisticSVM/VGG,0.49925002455711365
2806,CIFAR100,UniformNoise,TinyImagenet,LogisticSVM/VGG,0.5032984018325806
2807,CIFAR100,NormalNoise,UniformNoise,LogisticSVM/VGG,0.9975499510765076
2808,CIFAR100,NormalNoise,MNIST,LogisticSVM/VGG,0.49879997968673706
2809,CIFAR100,NormalNoise,FashionMNIST,LogisticSVM/VGG,0.5012999773025513
2810,CIFAR100,NormalNoise,NotMNIST,LogisticSVM/VGG,0.5116962194442749
2811,CIFAR100,NormalNoise,CIFAR10,LogisticSVM/VGG,0.499349981546402
2812,CIFAR100,NormalNoise,STL10,LogisticSVM/VGG,0.499812513589859
2813,CIFAR100,NormalNoise,TinyImagenet,LogisticSVM/VGG,0.5028795599937439
2814,CIFAR100,MNIST,UniformNoise,LogisticSVM/VGG,0.49414998292922974
2815,CIFAR100,MNIST,NormalNoise,LogisticSVM/VGG,0.49059998989105225
2816,CIFAR100,MNIST,FashionMNIST,LogisticSVM/VGG,0.7166500091552734
2817,CIFAR100,MNIST,NotMNIST,LogisticSVM/VGG,0.7772377729415894
2818,CIFAR100,MNIST,CIFAR10,LogisticSVM/VGG,0.49539998173713684
2819,CIFAR100,MNIST,STL10,LogisticSVM/VGG,0.49293753504753113
2820,CIFAR100,MNIST,TinyImagenet,LogisticSVM/VGG,0.5037172436714172
2821,CIFAR100,FashionMNIST,UniformNoise,LogisticSVM/VGG,0.9104999899864197
2822,CIFAR100,FashionMNIST,NormalNoise,LogisticSVM/VGG,0.8971499800682068
2823,CIFAR100,FashionMNIST,MNIST,LogisticSVM/VGG,0.8903499841690063
2824,CIFAR100,FashionMNIST,NotMNIST,LogisticSVM/VGG,0.8701131939888
2825,CIFAR100,FashionMNIST,CIFAR10,LogisticSVM/VGG,0.5311499834060669
2826,CIFAR100,FashionMNIST,STL10,LogisticSVM/VGG,0.5493749976158142
2827,CIFAR100,FashionMNIST,TinyImagenet,LogisticSVM/VGG,0.5841361284255981
2828,CIFAR100,NotMNIST,UniformNoise,LogisticSVM/VGG,0.8537499904632568
2829,CIFAR100,NotMNIST,NormalNoise,LogisticSVM/VGG,0.7913999557495117
2830,CIFAR100,NotMNIST,MNIST,LogisticSVM/VGG,0.9130499958992004
2831,CIFAR100,NotMNIST,FashionMNIST,LogisticSVM/VGG,0.8176499605178833
2832,CIFAR100,NotMNIST,CIFAR10,LogisticSVM/VGG,0.48089998960494995
2833,CIFAR100,NotMNIST,STL10,LogisticSVM/VGG,0.4906250238418579
2834,CIFAR100,NotMNIST,TinyImagenet,LogisticSVM/VGG,0.5345026254653931
2835,CIFAR100,CIFAR10,UniformNoise,LogisticSVM/VGG,0.3310000002384186
2836,CIFAR100,CIFAR10,NormalNoise,LogisticSVM/VGG,0.34299999475479126
2837,CIFAR100,CIFAR10,MNIST,LogisticSVM/VGG,0.4401499927043915
2838,CIFAR100,CIFAR10,FashionMNIST,LogisticSVM/VGG,0.5958999991416931
2839,CIFAR100,CIFAR10,NotMNIST,LogisticSVM/VGG,0.49364450573921204
2840,CIFAR100,CIFAR10,STL10,LogisticSVM/VGG,0.7214375138282776
2841,CIFAR100,CIFAR10,TinyImagenet,LogisticSVM/VGG,0.6315183043479919
2842,CIFAR100,STL10,UniformNoise,LogisticSVM/VGG,0.5569499731063843
2843,CIFAR100,STL10,NormalNoise,LogisticSVM/VGG,0.5961499810218811
2844,CIFAR100,STL10,MNIST,LogisticSVM/VGG,0.4193999767303467
2845,CIFAR100,STL10,FashionMNIST,LogisticSVM/VGG,0.6317999958992004
2846,CIFAR100,STL10,NotMNIST,LogisticSVM/VGG,0.5518586039543152
2847,CIFAR100,STL10,CIFAR10,LogisticSVM/VGG,0.7203999757766724
2848,CIFAR100,STL10,TinyImagenet,LogisticSVM/VGG,0.6513088941574097
2849,CIFAR100,TinyImagenet,UniformNoise,LogisticSVM/VGG,0.8251499533653259
2850,CIFAR100,TinyImagenet,NormalNoise,LogisticSVM/VGG,0.8256499767303467
2851,CIFAR100,TinyImagenet,MNIST,LogisticSVM/VGG,0.6236499547958374
2852,CIFAR100,TinyImagenet,FashionMNIST,LogisticSVM/VGG,0.7368499636650085
2853,CIFAR100,TinyImagenet,NotMNIST,LogisticSVM/VGG,0.7228156328201294
2854,CIFAR100,TinyImagenet,CIFAR10,LogisticSVM/VGG,0.6268500089645386
2855,CIFAR100,TinyImagenet,STL10,LogisticSVM/VGG,0.6570000052452087
2856,CIFAR100,UniformNoise,NormalNoise,ScoreSVM/Resnet,0.9996500015258789
2857,CIFAR100,UniformNoise,MNIST,ScoreSVM/Resnet,0.49984997510910034
2858,CIFAR100,UniformNoise,FashionMNIST,ScoreSVM/Resnet,0.4998999834060669
2859,CIFAR100,UniformNoise,NotMNIST,ScoreSVM/Resnet,0.4998931884765625
2860,CIFAR100,UniformNoise,CIFAR10,ScoreSVM/Resnet,0.49984997510910034
2861,CIFAR100,UniformNoise,STL10,ScoreSVM/Resnet,0.4999375343322754
2862,CIFAR100,UniformNoise,TinyImagenet,ScoreSVM/Resnet,0.49989527463912964
2863,CIFAR100,NormalNoise,UniformNoise,ScoreSVM/Resnet,0.9999499917030334
2864,CIFAR100,NormalNoise,MNIST,ScoreSVM/Resnet,0.49994999170303345
2865,CIFAR100,NormalNoise,FashionMNIST,ScoreSVM/Resnet,0.5001000165939331
2866,CIFAR100,NormalNoise,NotMNIST,ScoreSVM/Resnet,0.5000534057617188
2867,CIFAR100,NormalNoise,CIFAR10,ScoreSVM/Resnet,0.49994999170303345
2868,CIFAR100,NormalNoise,STL10,ScoreSVM/Resnet,0.5
2869,CIFAR100,NormalNoise,TinyImagenet,ScoreSVM/Resnet,0.5001047253608704
2870,CIFAR100,MNIST,UniformNoise,ScoreSVM/Resnet,0.4994499981403351
2871,CIFAR100,MNIST,NormalNoise,ScoreSVM/Resnet,0.4994499981403351
2872,CIFAR100,MNIST,FashionMNIST,ScoreSVM/Resnet,0.5824499726295471
2873,CIFAR100,MNIST,NotMNIST,ScoreSVM/Resnet,0.6801431179046631
2874,CIFAR100,MNIST,CIFAR10,ScoreSVM/Resnet,0.4996500015258789
2875,CIFAR100,MNIST,STL10,ScoreSVM/Resnet,0.499687522649765
2876,CIFAR100,MNIST,TinyImagenet,ScoreSVM/Resnet,0.4996334910392761
2877,CIFAR100,FashionMNIST,UniformNoise,ScoreSVM/Resnet,0.9871499538421631
2878,CIFAR100,FashionMNIST,NormalNoise,ScoreSVM/Resnet,0.7861499786376953
2879,CIFAR100,FashionMNIST,MNIST,ScoreSVM/Resnet,0.9921999573707581
2880,CIFAR100,FashionMNIST,NotMNIST,ScoreSVM/Resnet,0.7449796795845032
2881,CIFAR100,FashionMNIST,CIFAR10,ScoreSVM/Resnet,0.5003499984741211
2882,CIFAR100,FashionMNIST,STL10,ScoreSVM/Resnet,0.5100625157356262
2883,CIFAR100,FashionMNIST,TinyImagenet,ScoreSVM/Resnet,0.5024083852767944
2884,CIFAR100,NotMNIST,UniformNoise,ScoreSVM/Resnet,0.9896499514579773
2885,CIFAR100,NotMNIST,NormalNoise,ScoreSVM/Resnet,0.9013499617576599
2886,CIFAR100,NotMNIST,MNIST,ScoreSVM/Resnet,0.9961999654769897
2887,CIFAR100,NotMNIST,FashionMNIST,ScoreSVM/Resnet,0.699999988079071
2888,CIFAR100,NotMNIST,CIFAR10,ScoreSVM/Resnet,0.498199999332428
2889,CIFAR100,NotMNIST,STL10,ScoreSVM/Resnet,0.4983750283718109
2890,CIFAR100,NotMNIST,TinyImagenet,ScoreSVM/Resnet,0.4996334910392761
2891,CIFAR100,CIFAR10,UniformNoise,ScoreSVM/Resnet,0.3346000015735626
2892,CIFAR100,CIFAR10,NormalNoise,ScoreSVM/Resnet,0.3346000015735626
2893,CIFAR100,CIFAR10,MNIST,ScoreSVM/Resnet,0.48099997639656067
2894,CIFAR100,CIFAR10,FashionMNIST,ScoreSVM/Resnet,0.4849499762058258
2895,CIFAR100,CIFAR10,NotMNIST,ScoreSVM/Resnet,0.36535996198654175
2896,CIFAR100,CIFAR10,STL10,ScoreSVM/Resnet,0.6693750023841858
2897,CIFAR100,CIFAR10,TinyImagenet,ScoreSVM/Resnet,0.5173298120498657
2898,CIFAR100,STL10,UniformNoise,ScoreSVM/Resnet,0.851099967956543
2899,CIFAR100,STL10,NormalNoise,ScoreSVM/Resnet,0.8511499762535095
2900,CIFAR100,STL10,MNIST,ScoreSVM/Resnet,0.4606499969959259
2901,CIFAR100,STL10,FashionMNIST,ScoreSVM/Resnet,0.640999972820282
2902,CIFAR100,STL10,NotMNIST,ScoreSVM/Resnet,0.41807305812835693
2903,CIFAR100,STL10,CIFAR10,ScoreSVM/Resnet,0.6398499608039856
2904,CIFAR100,STL10,TinyImagenet,ScoreSVM/Resnet,0.5545026063919067
2905,CIFAR100,TinyImagenet,UniformNoise,ScoreSVM/Resnet,0.8207499980926514
2906,CIFAR100,TinyImagenet,NormalNoise,ScoreSVM/Resnet,0.8207499980926514
2907,CIFAR100,TinyImagenet,MNIST,ScoreSVM/Resnet,0.3773999810218811
2908,CIFAR100,TinyImagenet,FashionMNIST,ScoreSVM/Resnet,0.5479999780654907
2909,CIFAR100,TinyImagenet,NotMNIST,ScoreSVM/Resnet,0.45471054315567017
2910,CIFAR100,TinyImagenet,CIFAR10,ScoreSVM/Resnet,0.515500009059906
2911,CIFAR100,TinyImagenet,STL10,ScoreSVM/Resnet,0.6010000109672546
2912,CIFAR100,UniformNoise,NormalNoise,LogisticSVM/Resnet,0.9999499917030334
2913,CIFAR100,UniformNoise,MNIST,LogisticSVM/Resnet,0.5
2914,CIFAR100,UniformNoise,FashionMNIST,LogisticSVM/Resnet,0.5000500082969666
2915,CIFAR100,UniformNoise,NotMNIST,LogisticSVM/Resnet,0.5000534057617188
2916,CIFAR100,UniformNoise,CIFAR10,LogisticSVM/Resnet,0.5
2917,CIFAR100,UniformNoise,STL10,LogisticSVM/Resnet,0.5
2918,CIFAR100,UniformNoise,TinyImagenet,LogisticSVM/Resnet,0.5000523328781128
2919,CIFAR100,NormalNoise,UniformNoise,LogisticSVM/Resnet,0.9982999563217163
2920,CIFAR100,NormalNoise,MNIST,LogisticSVM/Resnet,0.5
2921,CIFAR100,NormalNoise,FashionMNIST,LogisticSVM/Resnet,0.5001499652862549
2922,CIFAR100,NormalNoise,NotMNIST,LogisticSVM/Resnet,0.5
2923,CIFAR100,NormalNoise,CIFAR10,LogisticSVM/Resnet,0.5
2924,CIFAR100,NormalNoise,STL10,LogisticSVM/Resnet,0.5
2925,CIFAR100,NormalNoise,TinyImagenet,LogisticSVM/Resnet,0.5000523328781128
2926,CIFAR100,MNIST,UniformNoise,LogisticSVM/Resnet,0.4983999729156494
2927,CIFAR100,MNIST,NormalNoise,LogisticSVM/Resnet,0.4983999729156494
2928,CIFAR100,MNIST,FashionMNIST,LogisticSVM/Resnet,0.5776999592781067
2929,CIFAR100,MNIST,NotMNIST,LogisticSVM/Resnet,0.8379085659980774
2930,CIFAR100,MNIST,CIFAR10,LogisticSVM/Resnet,0.4996500015258789
2931,CIFAR100,MNIST,STL10,LogisticSVM/Resnet,0.49937501549720764
2932,CIFAR100,MNIST,TinyImagenet,LogisticSVM/Resnet,0.49947643280029297
2933,CIFAR100,FashionMNIST,UniformNoise,LogisticSVM/Resnet,0.49789997935295105
2934,CIFAR100,FashionMNIST,NormalNoise,LogisticSVM/Resnet,0.491349995136261
2935,CIFAR100,FashionMNIST,MNIST,LogisticSVM/Resnet,0.9267500042915344
2936,CIFAR100,FashionMNIST,NotMNIST,LogisticSVM/Resnet,0.8749198913574219
2937,CIFAR100,FashionMNIST,CIFAR10,LogisticSVM/Resnet,0.4975999891757965
2938,CIFAR100,FashionMNIST,STL10,LogisticSVM/Resnet,0.5008125305175781
2939,CIFAR100,FashionMNIST,TinyImagenet,LogisticSVM/Resnet,0.5047643780708313
2940,CIFAR100,NotMNIST,UniformNoise,LogisticSVM/Resnet,0.8737499713897705
2941,CIFAR100,NotMNIST,NormalNoise,LogisticSVM/Resnet,0.9177999496459961
2942,CIFAR100,NotMNIST,MNIST,LogisticSVM/Resnet,0.9878499507904053
2943,CIFAR100,NotMNIST,FashionMNIST,LogisticSVM/Resnet,0.8011499643325806
2944,CIFAR100,NotMNIST,CIFAR10,LogisticSVM/Resnet,0.4966000020503998
2945,CIFAR100,NotMNIST,STL10,LogisticSVM/Resnet,0.4971250295639038
2946,CIFAR100,NotMNIST,TinyImagenet,LogisticSVM/Resnet,0.504973828792572
2947,CIFAR100,CIFAR10,UniformNoise,LogisticSVM/Resnet,0.3246999979019165
2948,CIFAR100,CIFAR10,NormalNoise,LogisticSVM/Resnet,0.3246999979019165
2949,CIFAR100,CIFAR10,MNIST,LogisticSVM/Resnet,0.46024999022483826
2950,CIFAR100,CIFAR10,FashionMNIST,LogisticSVM/Resnet,0.5135999917984009
2951,CIFAR100,CIFAR10,NotMNIST,LogisticSVM/Resnet,0.3998611271381378
2952,CIFAR100,CIFAR10,STL10,LogisticSVM/Resnet,0.7209375500679016
2953,CIFAR100,CIFAR10,TinyImagenet,LogisticSVM/Resnet,0.6069633364677429
2954,CIFAR100,STL10,UniformNoise,LogisticSVM/Resnet,0.35224997997283936
2955,CIFAR100,STL10,NormalNoise,LogisticSVM/Resnet,0.3429499864578247
2956,CIFAR100,STL10,MNIST,LogisticSVM/Resnet,0.4026999771595001
2957,CIFAR100,STL10,FashionMNIST,LogisticSVM/Resnet,0.525950014591217
2958,CIFAR100,STL10,NotMNIST,LogisticSVM/Resnet,0.4483550488948822
2959,CIFAR100,STL10,CIFAR10,LogisticSVM/Resnet,0.7009499669075012
2960,CIFAR100,STL10,TinyImagenet,LogisticSVM/Resnet,0.6420418620109558
2961,CIFAR100,TinyImagenet,UniformNoise,LogisticSVM/Resnet,0.7380499839782715
2962,CIFAR100,TinyImagenet,NormalNoise,LogisticSVM/Resnet,0.811199963092804
2963,CIFAR100,TinyImagenet,MNIST,LogisticSVM/Resnet,0.4387499988079071
2964,CIFAR100,TinyImagenet,FashionMNIST,LogisticSVM/Resnet,0.6759999990463257
2965,CIFAR100,TinyImagenet,NotMNIST,LogisticSVM/Resnet,0.5430463552474976
2966,CIFAR100,TinyImagenet,CIFAR10,LogisticSVM/Resnet,0.611549973487854
2967,CIFAR100,TinyImagenet,STL10,LogisticSVM/Resnet,0.6704375147819519
2968,CIFAR100,UniformNoise,NormalNoise,OpenMax/VGG,0.9619500041007996
2969,CIFAR100,UniformNoise,MNIST,OpenMax/VGG,0.48899999260902405
2970,CIFAR100,UniformNoise,FashionMNIST,OpenMax/VGG,0.48489999771118164
2971,CIFAR100,UniformNoise,NotMNIST,OpenMax/VGG,0.4795449674129486
2972,CIFAR100,UniformNoise,CIFAR10,OpenMax/VGG,0.48669999837875366
2973,CIFAR100,UniformNoise,STL10,OpenMax/VGG,0.4883750379085541
2974,CIFAR100,UniformNoise,TinyImagenet,OpenMax/VGG,0.49387434124946594
2975,CIFAR100,NormalNoise,UniformNoise,OpenMax/VGG,0.9605499505996704
2976,CIFAR100,NormalNoise,MNIST,OpenMax/VGG,0.49570000171661377
2977,CIFAR100,NormalNoise,FashionMNIST,OpenMax/VGG,0.488349974155426
2978,CIFAR100,NormalNoise,NotMNIST,OpenMax/VGG,0.4838709533214569
2979,CIFAR100,NormalNoise,CIFAR10,OpenMax/VGG,0.48969998955726624
2980,CIFAR100,NormalNoise,STL10,OpenMax/VGG,0.49118751287460327
2981,CIFAR100,NormalNoise,TinyImagenet,OpenMax/VGG,0.49769631028175354
2982,CIFAR100,MNIST,UniformNoise,OpenMax/VGG,0.783549964427948
2983,CIFAR100,MNIST,NormalNoise,OpenMax/VGG,0.7671499848365784
2984,CIFAR100,MNIST,FashionMNIST,OpenMax/VGG,0.743149995803833
2985,CIFAR100,MNIST,NotMNIST,OpenMax/VGG,0.6956312656402588
2986,CIFAR100,MNIST,CIFAR10,OpenMax/VGG,0.4810499846935272
2987,CIFAR100,MNIST,STL10,OpenMax/VGG,0.4766875207424164
2988,CIFAR100,MNIST,TinyImagenet,OpenMax/VGG,0.5036125779151917
2989,CIFAR100,FashionMNIST,UniformNoise,OpenMax/VGG,0.5789499878883362
2990,CIFAR100,FashionMNIST,NormalNoise,OpenMax/VGG,0.5357499718666077
2991,CIFAR100,FashionMNIST,MNIST,OpenMax/VGG,0.8667999505996704
2992,CIFAR100,FashionMNIST,NotMNIST,OpenMax/VGG,0.8127536773681641
2993,CIFAR100,FashionMNIST,CIFAR10,OpenMax/VGG,0.4663499891757965
2994,CIFAR100,FashionMNIST,STL10,OpenMax/VGG,0.48850002884864807
2995,CIFAR100,FashionMNIST,TinyImagenet,OpenMax/VGG,0.524764358997345
2996,CIFAR100,NotMNIST,UniformNoise,OpenMax/VGG,0.7687999606132507
2997,CIFAR100,NotMNIST,NormalNoise,OpenMax/VGG,0.7868499755859375
2998,CIFAR100,NotMNIST,MNIST,OpenMax/VGG,0.8685999512672424
2999,CIFAR100,NotMNIST,FashionMNIST,OpenMax/VGG,0.7746999859809875
3000,CIFAR100,NotMNIST,CIFAR10,OpenMax/VGG,0.4542999863624573
3001,CIFAR100,NotMNIST,STL10,OpenMax/VGG,0.46162500977516174
3002,CIFAR100,NotMNIST,TinyImagenet,OpenMax/VGG,0.5086910724639893
3003,CIFAR100,CIFAR10,UniformNoise,OpenMax/VGG,0.5834999680519104
3004,CIFAR100,CIFAR10,NormalNoise,OpenMax/VGG,0.6485999822616577
3005,CIFAR100,CIFAR10,MNIST,OpenMax/VGG,0.4104499816894531
3006,CIFAR100,CIFAR10,FashionMNIST,OpenMax/VGG,0.4207499921321869
3007,CIFAR100,CIFAR10,NotMNIST,OpenMax/VGG,0.3967100977897644
3008,CIFAR100,CIFAR10,STL10,OpenMax/VGG,0.6732500195503235
3009,CIFAR100,CIFAR10,TinyImagenet,OpenMax/VGG,0.5404711961746216
3010,CIFAR100,STL10,UniformNoise,OpenMax/VGG,0.5699999928474426
3011,CIFAR100,STL10,NormalNoise,OpenMax/VGG,0.6511499881744385
3012,CIFAR100,STL10,MNIST,OpenMax/VGG,0.39739999175071716
3013,CIFAR100,STL10,FashionMNIST,OpenMax/VGG,0.43860000371932983
3014,CIFAR100,STL10,NotMNIST,OpenMax/VGG,0.4750053286552429
3015,CIFAR100,STL10,CIFAR10,OpenMax/VGG,0.6676499843597412
3016,CIFAR100,STL10,TinyImagenet,OpenMax/VGG,0.5493717193603516
3017,CIFAR100,TinyImagenet,UniformNoise,OpenMax/VGG,0.6647999882698059
3018,CIFAR100,TinyImagenet,NormalNoise,OpenMax/VGG,0.6917999982833862
3019,CIFAR100,TinyImagenet,MNIST,OpenMax/VGG,0.45544999837875366
3020,CIFAR100,TinyImagenet,FashionMNIST,OpenMax/VGG,0.6121999621391296
3021,CIFAR100,TinyImagenet,NotMNIST,OpenMax/VGG,0.5906857252120972
3022,CIFAR100,TinyImagenet,CIFAR10,OpenMax/VGG,0.6142500042915344
3023,CIFAR100,TinyImagenet,STL10,OpenMax/VGG,0.6178125143051147
3024,CIFAR100,UniformNoise,NormalNoise,OpenMax/Resnet,0.9906499981880188
3025,CIFAR100,UniformNoise,MNIST,OpenMax/Resnet,0.49570000171661377
3026,CIFAR100,UniformNoise,FashionMNIST,OpenMax/Resnet,0.4967999756336212
3027,CIFAR100,UniformNoise,NotMNIST,OpenMax/Resnet,0.497703492641449
3028,CIFAR100,UniformNoise,CIFAR10,OpenMax/Resnet,0.49605000019073486
3029,CIFAR100,UniformNoise,STL10,OpenMax/Resnet,0.49650001525878906
3030,CIFAR100,UniformNoise,TinyImagenet,OpenMax/Resnet,0.4990052282810211
3031,CIFAR100,NormalNoise,UniformNoise,OpenMax/Resnet,0.995449960231781
3032,CIFAR100,NormalNoise,MNIST,OpenMax/Resnet,0.4954499900341034
3033,CIFAR100,NormalNoise,FashionMNIST,OpenMax/Resnet,0.49744999408721924
3034,CIFAR100,NormalNoise,NotMNIST,OpenMax/Resnet,0.4981841444969177
3035,CIFAR100,NormalNoise,CIFAR10,OpenMax/Resnet,0.49605000019073486
3036,CIFAR100,NormalNoise,STL10,OpenMax/Resnet,0.49681252241134644
3037,CIFAR100,NormalNoise,TinyImagenet,OpenMax/Resnet,0.4996858537197113
