,ds,dv,dt,method,acc
280,TinyImagenet,NotMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.760249972343445
281,TinyImagenet,NotMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.816799998283386
282,TinyImagenet,NotMNIST,MNIST,NeuronActivationPatterns/VGG,0.828050017356873
283,TinyImagenet,NotMNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.752650022506714
284,TinyImagenet,NotMNIST,CIFAR10,NeuronActivationPatterns/VGG,0.839649975299835
285,TinyImagenet,NotMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.830439567565918
286,TinyImagenet,NotMNIST,STL10,NeuronActivationPatterns/VGG,0.593625009059906
287,TinyImagenet,CIFAR10,UniformNoise,NeuronActivationPatterns/VGG,0.578249990940094
288,TinyImagenet,CIFAR10,NormalNoise,NeuronActivationPatterns/VGG,0.696749985218048
289,TinyImagenet,CIFAR10,MNIST,NeuronActivationPatterns/VGG,0.796050012111664
290,TinyImagenet,CIFAR10,FashionMNIST,NeuronActivationPatterns/VGG,0.722199976444244
291,TinyImagenet,CIFAR10,NotMNIST,NeuronActivationPatterns/VGG,0.698728919029236
292,TinyImagenet,CIFAR10,CIFAR100,NeuronActivationPatterns/VGG,0.860329687595367
293,TinyImagenet,CIFAR10,STL10,NeuronActivationPatterns/VGG,0.552937507629395
294,TinyImagenet,CIFAR100,UniformNoise,NeuronActivationPatterns/VGG,0.614350020885468
295,TinyImagenet,CIFAR100,NormalNoise,NeuronActivationPatterns/VGG,0.733150005340576
296,TinyImagenet,CIFAR100,MNIST,NeuronActivationPatterns/VGG,0.811649978160858
297,TinyImagenet,CIFAR100,FashionMNIST,NeuronActivationPatterns/VGG,0.734650015830994
298,TinyImagenet,CIFAR100,NotMNIST,NeuronActivationPatterns/VGG,0.712454617023468
299,TinyImagenet,CIFAR100,CIFAR10,NeuronActivationPatterns/VGG,0.879050016403198
300,TinyImagenet,CIFAR100,STL10,NeuronActivationPatterns/VGG,0.559687495231628
301,TinyImagenet,STL10,UniformNoise,NeuronActivationPatterns/VGG,0.770449995994568
