,ds,dv,dt,method,acc
329,MNIST,TinyImagenet,UniformNoise,ScoreSVM/VGG,0.8736000061035156
330,MNIST,TinyImagenet,NormalNoise,ScoreSVM/VGG,0.9580000042915344
331,MNIST,TinyImagenet,FashionMNIST,ScoreSVM/VGG,0.9612499475479126
332,MNIST,TinyImagenet,NotMNIST,ScoreSVM/VGG,0.7689062356948853
333,MNIST,TinyImagenet,CIFAR10,ScoreSVM/VGG,0.9894999861717224
334,MNIST,TinyImagenet,CIFAR100,ScoreSVM/VGG,0.9893999695777893
335,MNIST,TinyImagenet,STL10,ScoreSVM/VGG,0.9883125424385071
336,MNIST,UniformNoise,NormalNoise,LogisticSVM/VGG,0.9939499497413635
337,MNIST,UniformNoise,FashionMNIST,LogisticSVM/VGG,0.7847999930381775
338,MNIST,UniformNoise,NotMNIST,LogisticSVM/VGG,0.7102115154266357
339,MNIST,UniformNoise,CIFAR10,LogisticSVM/VGG,0.7330999970436096
340,MNIST,UniformNoise,CIFAR100,LogisticSVM/VGG,0.6727499961853027
341,MNIST,UniformNoise,STL10,LogisticSVM/VGG,0.8121875524520874
342,MNIST,UniformNoise,TinyImagenet,LogisticSVM/VGG,0.7822499871253967
343,MNIST,NormalNoise,UniformNoise,LogisticSVM/VGG,0.9943999648094177
344,MNIST,NormalNoise,FashionMNIST,LogisticSVM/VGG,0.7809999585151672
345,MNIST,NormalNoise,NotMNIST,LogisticSVM/VGG,0.6936551928520203
346,MNIST,NormalNoise,CIFAR10,LogisticSVM/VGG,0.7283499836921692
347,MNIST,NormalNoise,CIFAR100,LogisticSVM/VGG,0.66839998960495
348,MNIST,NormalNoise,STL10,LogisticSVM/VGG,0.8080000281333923
349,MNIST,NormalNoise,TinyImagenet,LogisticSVM/VGG,0.7777000069618225
350,MNIST,FashionMNIST,UniformNoise,LogisticSVM/VGG,0.9734999537467957
351,MNIST,FashionMNIST,NormalNoise,LogisticSVM/VGG,0.9735999703407288
352,MNIST,FashionMNIST,NotMNIST,LogisticSVM/VGG,0.8459730744361877
353,MNIST,FashionMNIST,CIFAR10,LogisticSVM/VGG,0.9734999537467957
354,MNIST,FashionMNIST,CIFAR100,LogisticSVM/VGG,0.9722999930381775
355,MNIST,FashionMNIST,STL10,LogisticSVM/VGG,0.9710625410079956
356,MNIST,FashionMNIST,TinyImagenet,LogisticSVM/VGG,0.972599983215332
357,MNIST,NotMNIST,UniformNoise,LogisticSVM/VGG,0.9442499876022339
358,MNIST,NotMNIST,NormalNoise,LogisticSVM/VGG,0.9442499876022339
359,MNIST,NotMNIST,FashionMNIST,LogisticSVM/VGG,0.9399499893188477
360,MNIST,NotMNIST,CIFAR10,LogisticSVM/VGG,0.9442499876022339
361,MNIST,NotMNIST,CIFAR100,LogisticSVM/VGG,0.9441499710083008
362,MNIST,NotMNIST,STL10,LogisticSVM/VGG,0.9396875500679016
363,MNIST,NotMNIST,TinyImagenet,LogisticSVM/VGG,0.9440999627113342
364,MNIST,CIFAR10,UniformNoise,LogisticSVM/VGG,0.9757499694824219
365,MNIST,CIFAR10,NormalNoise,LogisticSVM/VGG,0.9821999669075012
366,MNIST,CIFAR10,FashionMNIST,LogisticSVM/VGG,0.9612499475479126
367,MNIST,CIFAR10,NotMNIST,LogisticSVM/VGG,0.8165456056594849
368,MNIST,CIFAR10,CIFAR100,LogisticSVM/VGG,0.9802500009536743
369,MNIST,CIFAR10,STL10,LogisticSVM/VGG,0.9807500243186951
370,MNIST,CIFAR10,TinyImagenet,LogisticSVM/VGG,0.9806999564170837
371,MNIST,CIFAR100,UniformNoise,LogisticSVM/VGG,0.9706499576568604
372,MNIST,CIFAR100,NormalNoise,LogisticSVM/VGG,0.9771999716758728
373,MNIST,CIFAR100,FashionMNIST,LogisticSVM/VGG,0.9613499641418457
374,MNIST,CIFAR100,NotMNIST,LogisticSVM/VGG,0.8307519555091858
375,MNIST,CIFAR100,CIFAR10,LogisticSVM/VGG,0.9782499670982361
376,MNIST,CIFAR100,STL10,LogisticSVM/VGG,0.9761250615119934
377,MNIST,CIFAR100,TinyImagenet,LogisticSVM/VGG,0.9771999716758728
378,MNIST,STL10,UniformNoise,LogisticSVM/VGG,0.9799999594688416
379,MNIST,STL10,NormalNoise,LogisticSVM/VGG,0.983549952507019
380,MNIST,STL10,FashionMNIST,LogisticSVM/VGG,0.9577499628067017
381,MNIST,STL10,NotMNIST,LogisticSVM/VGG,0.8023392558097839
382,MNIST,STL10,CIFAR10,LogisticSVM/VGG,0.9822999835014343
383,MNIST,STL10,CIFAR100,LogisticSVM/VGG,0.9777999520301819
384,MNIST,STL10,TinyImagenet,LogisticSVM/VGG,0.9799999594688416
385,MNIST,TinyImagenet,UniformNoise,LogisticSVM/VGG,0.9422000050544739
386,MNIST,TinyImagenet,NormalNoise,LogisticSVM/VGG,0.9791999459266663
387,MNIST,TinyImagenet,FashionMNIST,LogisticSVM/VGG,0.9589499831199646
388,MNIST,TinyImagenet,NotMNIST,LogisticSVM/VGG,0.8231680989265442
389,MNIST,TinyImagenet,CIFAR10,LogisticSVM/VGG,0.9834499955177307
390,MNIST,TinyImagenet,CIFAR100,LogisticSVM/VGG,0.9813500046730042
391,MNIST,TinyImagenet,STL10,LogisticSVM/VGG,0.9821250438690186
392,MNIST,UniformNoise,NormalNoise,ScoreSVM/Resnet,1.0
393,MNIST,UniformNoise,FashionMNIST,ScoreSVM/Resnet,0.5067499876022339
394,MNIST,UniformNoise,NotMNIST,ScoreSVM/Resnet,0.5297479033470154
395,MNIST,UniformNoise,CIFAR10,ScoreSVM/Resnet,0.5931499600410461
396,MNIST,UniformNoise,CIFAR100,ScoreSVM/Resnet,0.582349956035614
397,MNIST,UniformNoise,STL10,ScoreSVM/Resnet,0.5909375548362732
398,MNIST,UniformNoise,TinyImagenet,ScoreSVM/Resnet,0.5999000072479248
399,MNIST,NormalNoise,UniformNoise,ScoreSVM/Resnet,0.9998999834060669
400,MNIST,NormalNoise,FashionMNIST,ScoreSVM/Resnet,0.5618999600410461
401,MNIST,NormalNoise,NotMNIST,ScoreSVM/Resnet,0.6063874959945679
402,MNIST,NormalNoise,CIFAR10,ScoreSVM/Resnet,0.9594999551773071
403,MNIST,NormalNoise,CIFAR100,ScoreSVM/Resnet,0.9585999846458435
404,MNIST,NormalNoise,STL10,ScoreSVM/Resnet,0.9178125262260437
405,MNIST,NormalNoise,TinyImagenet,ScoreSVM/Resnet,0.9444499611854553
406,MNIST,FashionMNIST,UniformNoise,ScoreSVM/Resnet,0.9544999599456787
407,MNIST,FashionMNIST,NormalNoise,ScoreSVM/Resnet,0.9771499633789062
408,MNIST,FashionMNIST,NotMNIST,ScoreSVM/Resnet,0.8417004942893982
409,MNIST,FashionMNIST,CIFAR10,ScoreSVM/Resnet,0.9782999753952026
410,MNIST,FashionMNIST,CIFAR100,ScoreSVM/Resnet,0.9776999950408936
411,MNIST,FashionMNIST,STL10,ScoreSVM/Resnet,0.9776875376701355
412,MNIST,FashionMNIST,TinyImagenet,ScoreSVM/Resnet,0.9779999852180481
413,MNIST,NotMNIST,UniformNoise,ScoreSVM/Resnet,0.9685999751091003
414,MNIST,NotMNIST,NormalNoise,ScoreSVM/Resnet,0.9686499834060669
415,MNIST,NotMNIST,FashionMNIST,ScoreSVM/Resnet,0.9554499983787537
416,MNIST,NotMNIST,CIFAR10,ScoreSVM/Resnet,0.9686499834060669
417,MNIST,NotMNIST,CIFAR100,ScoreSVM/Resnet,0.9684000015258789
418,MNIST,NotMNIST,STL10,ScoreSVM/Resnet,0.9678125381469727
419,MNIST,NotMNIST,TinyImagenet,ScoreSVM/Resnet,0.9684999585151672
420,MNIST,CIFAR10,UniformNoise,ScoreSVM/Resnet,0.9986499547958374
421,MNIST,CIFAR10,NormalNoise,ScoreSVM/Resnet,0.9991999864578247
422,MNIST,CIFAR10,FashionMNIST,ScoreSVM/Resnet,0.8121500015258789
423,MNIST,CIFAR10,NotMNIST,ScoreSVM/Resnet,0.7392650842666626
424,MNIST,CIFAR10,CIFAR100,ScoreSVM/Resnet,0.9965499639511108
425,MNIST,CIFAR10,STL10,ScoreSVM/Resnet,0.986875057220459
426,MNIST,CIFAR10,TinyImagenet,ScoreSVM/Resnet,0.996399998664856
427,MNIST,CIFAR100,UniformNoise,ScoreSVM/Resnet,0.9995999932289124
428,MNIST,CIFAR100,NormalNoise,ScoreSVM/Resnet,0.9996999502182007
429,MNIST,CIFAR100,FashionMNIST,ScoreSVM/Resnet,0.8302499651908875
430,MNIST,CIFAR100,NotMNIST,ScoreSVM/Resnet,0.7594531178474426
431,MNIST,CIFAR100,CIFAR10,ScoreSVM/Resnet,0.9989999532699585
432,MNIST,CIFAR100,STL10,ScoreSVM/Resnet,0.9895000457763672
433,MNIST,CIFAR100,TinyImagenet,ScoreSVM/Resnet,0.9964499473571777
434,MNIST,STL10,UniformNoise,ScoreSVM/Resnet,0.9943999648094177
435,MNIST,STL10,NormalNoise,ScoreSVM/Resnet,0.995199978351593
436,MNIST,STL10,FashionMNIST,ScoreSVM/Resnet,0.9008499979972839
437,MNIST,STL10,NotMNIST,ScoreSVM/Resnet,0.7822046279907227
438,MNIST,STL10,CIFAR10,ScoreSVM/Resnet,0.9949999451637268
439,MNIST,STL10,CIFAR100,ScoreSVM/Resnet,0.9936999678611755
440,MNIST,STL10,TinyImagenet,ScoreSVM/Resnet,0.9943499565124512
441,MNIST,TinyImagenet,UniformNoise,ScoreSVM/Resnet,0.9985499978065491
442,MNIST,TinyImagenet,NormalNoise,ScoreSVM/Resnet,0.9987999796867371
443,MNIST,TinyImagenet,FashionMNIST,ScoreSVM/Resnet,0.8482499718666077
444,MNIST,TinyImagenet,NotMNIST,ScoreSVM/Resnet,0.7941145300865173
445,MNIST,TinyImagenet,CIFAR10,ScoreSVM/Resnet,0.9985499978065491
446,MNIST,TinyImagenet,CIFAR100,ScoreSVM/Resnet,0.996749997138977
447,MNIST,TinyImagenet,STL10,ScoreSVM/Resnet,0.9933125376701355
448,MNIST,UniformNoise,NormalNoise,LogisticSVM/Resnet,1.0
449,MNIST,UniformNoise,FashionMNIST,LogisticSVM/Resnet,0.5200499892234802
450,MNIST,UniformNoise,NotMNIST,LogisticSVM/Resnet,0.5009613037109375
451,MNIST,UniformNoise,CIFAR10,LogisticSVM/Resnet,0.7870500087738037
452,MNIST,UniformNoise,CIFAR100,LogisticSVM/Resnet,0.7924000024795532
453,MNIST,UniformNoise,STL10,LogisticSVM/Resnet,0.8005625605583191
454,MNIST,UniformNoise,TinyImagenet,LogisticSVM/Resnet,0.8107999563217163
455,MNIST,NormalNoise,UniformNoise,LogisticSVM/Resnet,0.9999499917030334
456,MNIST,NormalNoise,FashionMNIST,LogisticSVM/Resnet,0.524899959564209
457,MNIST,NormalNoise,NotMNIST,LogisticSVM/Resnet,0.5012817978858948
458,MNIST,NormalNoise,CIFAR10,LogisticSVM/Resnet,0.8346499800682068
459,MNIST,NormalNoise,CIFAR100,LogisticSVM/Resnet,0.8356499671936035
460,MNIST,NormalNoise,STL10,LogisticSVM/Resnet,0.839062511920929
461,MNIST,NormalNoise,TinyImagenet,LogisticSVM/Resnet,0.8527500033378601
462,MNIST,FashionMNIST,UniformNoise,LogisticSVM/Resnet,0.9751999974250793
463,MNIST,FashionMNIST,NormalNoise,LogisticSVM/Resnet,0.9807999730110168
464,MNIST,FashionMNIST,NotMNIST,LogisticSVM/Resnet,0.9275261759757996
465,MNIST,FashionMNIST,CIFAR10,LogisticSVM/Resnet,0.9524499773979187
466,MNIST,FashionMNIST,CIFAR100,LogisticSVM/Resnet,0.9437499642372131
467,MNIST,FashionMNIST,STL10,LogisticSVM/Resnet,0.9425000548362732
468,MNIST,FashionMNIST,TinyImagenet,LogisticSVM/Resnet,0.9436999559402466
469,MNIST,NotMNIST,UniformNoise,LogisticSVM/Resnet,0.48144999146461487
470,MNIST,NotMNIST,NormalNoise,LogisticSVM/Resnet,0.48169997334480286
471,MNIST,NotMNIST,FashionMNIST,LogisticSVM/Resnet,0.9330499768257141
472,MNIST,NotMNIST,CIFAR10,LogisticSVM/Resnet,0.7376499772071838
473,MNIST,NotMNIST,CIFAR100,LogisticSVM/Resnet,0.7313500046730042
474,MNIST,NotMNIST,STL10,LogisticSVM/Resnet,0.7021250128746033
475,MNIST,NotMNIST,TinyImagenet,LogisticSVM/Resnet,0.7039999961853027
476,MNIST,CIFAR10,UniformNoise,LogisticSVM/Resnet,1.0
477,MNIST,CIFAR10,NormalNoise,LogisticSVM/Resnet,1.0
478,MNIST,CIFAR10,FashionMNIST,LogisticSVM/Resnet,0.79339998960495
479,MNIST,CIFAR10,NotMNIST,LogisticSVM/Resnet,0.6554689407348633
480,MNIST,CIFAR10,CIFAR100,LogisticSVM/Resnet,0.9976999759674072
481,MNIST,CIFAR10,STL10,LogisticSVM/Resnet,0.9968750476837158
482,MNIST,CIFAR10,TinyImagenet,LogisticSVM/Resnet,0.998199999332428
483,MNIST,CIFAR100,UniformNoise,LogisticSVM/Resnet,1.0
484,MNIST,CIFAR100,NormalNoise,LogisticSVM/Resnet,1.0
485,MNIST,CIFAR100,FashionMNIST,LogisticSVM/Resnet,0.8158499598503113
486,MNIST,CIFAR100,NotMNIST,LogisticSVM/Resnet,0.6868724822998047
487,MNIST,CIFAR100,CIFAR10,LogisticSVM/Resnet,0.9990999698638916
488,MNIST,CIFAR100,STL10,LogisticSVM/Resnet,0.9955625534057617
489,MNIST,CIFAR100,TinyImagenet,LogisticSVM/Resnet,0.9979999661445618
490,MNIST,STL10,UniformNoise,LogisticSVM/Resnet,0.9992499947547913
491,MNIST,STL10,NormalNoise,LogisticSVM/Resnet,0.9992499947547913
492,MNIST,STL10,FashionMNIST,LogisticSVM/Resnet,0.7811999917030334
493,MNIST,STL10,NotMNIST,LogisticSVM/Resnet,0.6135441064834595
494,MNIST,STL10,CIFAR10,LogisticSVM/Resnet,0.9983999729156494
495,MNIST,STL10,CIFAR100,LogisticSVM/Resnet,0.9953500032424927
496,MNIST,STL10,TinyImagenet,LogisticSVM/Resnet,0.9966999888420105
497,MNIST,TinyImagenet,UniformNoise,LogisticSVM/Resnet,0.9999499917030334
498,MNIST,TinyImagenet,NormalNoise,LogisticSVM/Resnet,0.9999499917030334
499,MNIST,TinyImagenet,FashionMNIST,LogisticSVM/Resnet,0.78534996509552
500,MNIST,TinyImagenet,NotMNIST,LogisticSVM/Resnet,0.6394466757774353
501,MNIST,TinyImagenet,CIFAR10,LogisticSVM/Resnet,0.9990999698638916
502,MNIST,TinyImagenet,CIFAR100,LogisticSVM/Resnet,0.9968999624252319
503,MNIST,TinyImagenet,STL10,LogisticSVM/Resnet,0.9965625405311584
504,MNIST,UniformNoise,NormalNoise,OpenMax/VGG,0.9512499570846558
505,MNIST,UniformNoise,FashionMNIST,OpenMax/VGG,0.5102999806404114
506,MNIST,UniformNoise,NotMNIST,OpenMax/VGG,0.4742576479911804
507,MNIST,UniformNoise,CIFAR10,OpenMax/VGG,0.49949997663497925
508,MNIST,UniformNoise,CIFAR100,OpenMax/VGG,0.478549987077713
509,MNIST,UniformNoise,STL10,OpenMax/VGG,0.5261250138282776
510,MNIST,UniformNoise,TinyImagenet,OpenMax/VGG,0.5130499601364136
511,MNIST,NormalNoise,UniformNoise,OpenMax/VGG,0.9512499570846558
512,MNIST,NormalNoise,FashionMNIST,OpenMax/VGG,0.5170999765396118
513,MNIST,NormalNoise,NotMNIST,OpenMax/VGG,0.4760734736919403
514,MNIST,NormalNoise,CIFAR10,OpenMax/VGG,0.5147500038146973
515,MNIST,NormalNoise,CIFAR100,OpenMax/VGG,0.4889499843120575
516,MNIST,NormalNoise,STL10,OpenMax/VGG,0.553937554359436
517,MNIST,NormalNoise,TinyImagenet,OpenMax/VGG,0.5352500081062317
518,MNIST,FashionMNIST,UniformNoise,OpenMax/VGG,0.7935499548912048
519,MNIST,FashionMNIST,NormalNoise,OpenMax/VGG,0.7935499548912048
520,MNIST,FashionMNIST,NotMNIST,OpenMax/VGG,0.5127109289169312
521,MNIST,FashionMNIST,CIFAR10,OpenMax/VGG,0.7688999772071838
522,MNIST,FashionMNIST,CIFAR100,OpenMax/VGG,0.770799994468689
523,MNIST,FashionMNIST,STL10,OpenMax/VGG,0.765250027179718
524,MNIST,FashionMNIST,TinyImagenet,OpenMax/VGG,0.7602999806404114
525,MNIST,NotMNIST,UniformNoise,OpenMax/VGG,0.34654998779296875
526,MNIST,NotMNIST,NormalNoise,OpenMax/VGG,0.34654998779296875
527,MNIST,NotMNIST,FashionMNIST,OpenMax/VGG,0.5051999688148499
528,MNIST,NotMNIST,CIFAR10,OpenMax/VGG,0.5493000149726868
529,MNIST,NotMNIST,CIFAR100,OpenMax/VGG,0.6146000027656555
530,MNIST,NotMNIST,STL10,OpenMax/VGG,0.5001875162124634
531,MNIST,NotMNIST,TinyImagenet,OpenMax/VGG,0.5224999785423279
532,MNIST,CIFAR10,UniformNoise,OpenMax/VGG,0.894599974155426
533,MNIST,CIFAR10,NormalNoise,OpenMax/VGG,0.894599974155426
534,MNIST,CIFAR10,FashionMNIST,OpenMax/VGG,0.6640499830245972
535,MNIST,CIFAR10,NotMNIST,OpenMax/VGG,0.5591219663619995
536,MNIST,CIFAR10,CIFAR100,OpenMax/VGG,0.8337499499320984
537,MNIST,CIFAR10,STL10,OpenMax/VGG,0.839062511920929
538,MNIST,CIFAR10,TinyImagenet,OpenMax/VGG,0.8307499885559082
539,MNIST,CIFAR100,UniformNoise,OpenMax/VGG,0.8945499658584595
540,MNIST,CIFAR100,NormalNoise,OpenMax/VGG,0.8945499658584595
541,MNIST,CIFAR100,FashionMNIST,OpenMax/VGG,0.6608499884605408
542,MNIST,CIFAR100,NotMNIST,OpenMax/VGG,0.5594958066940308
543,MNIST,CIFAR100,CIFAR10,OpenMax/VGG,0.8295999765396118
544,MNIST,CIFAR100,STL10,OpenMax/VGG,0.835687518119812
545,MNIST,CIFAR100,TinyImagenet,OpenMax/VGG,0.826200008392334
546,MNIST,STL10,UniformNoise,OpenMax/VGG,0.8944499492645264
547,MNIST,STL10,NormalNoise,OpenMax/VGG,0.8944499492645264
548,MNIST,STL10,FashionMNIST,OpenMax/VGG,0.690750002861023
549,MNIST,STL10,NotMNIST,OpenMax/VGG,0.5684682726860046
550,MNIST,STL10,CIFAR10,OpenMax/VGG,0.8604999780654907
551,MNIST,STL10,CIFAR100,OpenMax/VGG,0.8585999608039856
552,MNIST,STL10,TinyImagenet,OpenMax/VGG,0.8592000007629395
553,MNIST,TinyImagenet,UniformNoise,OpenMax/VGG,0.8944499492645264
554,MNIST,TinyImagenet,NormalNoise,OpenMax/VGG,0.8944499492645264
555,MNIST,TinyImagenet,FashionMNIST,OpenMax/VGG,0.6847000122070312
556,MNIST,TinyImagenet,NotMNIST,OpenMax/VGG,0.5654240250587463
557,MNIST,TinyImagenet,CIFAR10,OpenMax/VGG,0.8552999496459961
558,MNIST,TinyImagenet,CIFAR100,OpenMax/VGG,0.8535999655723572
559,MNIST,TinyImagenet,STL10,OpenMax/VGG,0.8598750233650208
560,MNIST,UniformNoise,NormalNoise,OpenMax/Resnet,0.9067999720573425
561,MNIST,UniformNoise,FashionMNIST,OpenMax/Resnet,0.47824999690055847
562,MNIST,UniformNoise,NotMNIST,OpenMax/Resnet,0.47719505429267883
563,MNIST,UniformNoise,CIFAR10,OpenMax/Resnet,0.4651999771595001
564,MNIST,UniformNoise,CIFAR100,OpenMax/Resnet,0.46274998784065247
565,MNIST,UniformNoise,STL10,OpenMax/Resnet,0.48093751072883606
566,MNIST,UniformNoise,TinyImagenet,OpenMax/Resnet,0.470550000667572
567,MNIST,NormalNoise,UniformNoise,OpenMax/Resnet,0.9023999571800232
568,MNIST,NormalNoise,FashionMNIST,OpenMax/Resnet,0.4686499834060669
569,MNIST,NormalNoise,NotMNIST,OpenMax/Resnet,0.57631915807724
570,MNIST,NormalNoise,CIFAR10,OpenMax/Resnet,0.6994499564170837
571,MNIST,NormalNoise,CIFAR100,OpenMax/Resnet,0.6557999849319458
572,MNIST,NormalNoise,STL10,OpenMax/Resnet,0.6920000314712524
573,MNIST,NormalNoise,TinyImagenet,OpenMax/Resnet,0.7023999691009521
574,MNIST,FashionMNIST,UniformNoise,OpenMax/Resnet,0.35374999046325684
575,MNIST,FashionMNIST,NormalNoise,OpenMax/Resnet,0.3965499997138977
576,MNIST,FashionMNIST,NotMNIST,OpenMax/Resnet,0.6611835360527039
577,MNIST,FashionMNIST,CIFAR10,OpenMax/Resnet,0.8229999542236328
578,MNIST,FashionMNIST,CIFAR100,OpenMax/Resnet,0.8274499773979187
579,MNIST,FashionMNIST,STL10,OpenMax/Resnet,0.7713750600814819
580,MNIST,FashionMNIST,TinyImagenet,OpenMax/Resnet,0.8162999749183655
581,MNIST,NotMNIST,UniformNoise,OpenMax/Resnet,0.3027999997138977
582,MNIST,NotMNIST,NormalNoise,OpenMax/Resnet,0.3395499885082245
583,MNIST,NotMNIST,FashionMNIST,OpenMax/Resnet,0.689300000667572
584,MNIST,NotMNIST,CIFAR10,OpenMax/Resnet,0.7736999988555908
585,MNIST,NotMNIST,CIFAR100,OpenMax/Resnet,0.7779499888420105
586,MNIST,NotMNIST,STL10,OpenMax/Resnet,0.7275000214576721
587,MNIST,NotMNIST,TinyImagenet,OpenMax/Resnet,0.7663499712944031
588,MNIST,CIFAR10,UniformNoise,OpenMax/Resnet,0.4036499857902527
589,MNIST,CIFAR10,NormalNoise,OpenMax/Resnet,0.4515499770641327
590,MNIST,CIFAR10,FashionMNIST,OpenMax/Resnet,0.7191999554634094
591,MNIST,CIFAR10,NotMNIST,OpenMax/Resnet,0.6400876045227051
592,MNIST,CIFAR10,CIFAR100,OpenMax/Resnet,0.8720499873161316
593,MNIST,CIFAR10,STL10,OpenMax/Resnet,0.8162500262260437
594,MNIST,CIFAR10,TinyImagenet,OpenMax/Resnet,0.8641499876976013
595,MNIST,CIFAR100,UniformNoise,OpenMax/Resnet,0.4054499864578247
596,MNIST,CIFAR100,NormalNoise,OpenMax/Resnet,0.45444998145103455
597,MNIST,CIFAR100,FashionMNIST,OpenMax/Resnet,0.7285000085830688
598,MNIST,CIFAR100,NotMNIST,OpenMax/Resnet,0.6454282999038696
599,MNIST,CIFAR100,CIFAR10,OpenMax/Resnet,0.8736499547958374
600,MNIST,CIFAR100,STL10,OpenMax/Resnet,0.8210000395774841
601,MNIST,CIFAR100,TinyImagenet,OpenMax/Resnet,0.8672999739646912
602,MNIST,STL10,UniformNoise,OpenMax/Resnet,0.405349999666214
603,MNIST,STL10,NormalNoise,OpenMax/Resnet,0.4525499939918518
604,MNIST,STL10,FashionMNIST,OpenMax/Resnet,0.7135999798774719
605,MNIST,STL10,NotMNIST,OpenMax/Resnet,0.6384853720664978
606,MNIST,STL10,CIFAR10,OpenMax/Resnet,0.8700000047683716
607,MNIST,STL10,CIFAR100,OpenMax/Resnet,0.8708999752998352
608,MNIST,STL10,TinyImagenet,OpenMax/Resnet,0.863099992275238
609,MNIST,TinyImagenet,UniformNoise,OpenMax/Resnet,0.4052499830722809
610,MNIST,TinyImagenet,NormalNoise,OpenMax/Resnet,0.4490499794483185
611,MNIST,TinyImagenet,FashionMNIST,OpenMax/Resnet,0.702299952507019
612,MNIST,TinyImagenet,NotMNIST,OpenMax/Resnet,0.6314355731010437
613,MNIST,TinyImagenet,CIFAR10,OpenMax/Resnet,0.8678999543190002
614,MNIST,TinyImagenet,CIFAR100,OpenMax/Resnet,0.8691999912261963
615,MNIST,TinyImagenet,STL10,OpenMax/Resnet,0.8098125457763672
616,MNIST,UniformNoise,NormalNoise,DeepEnsemble/VGG,0.983549952507019
617,MNIST,UniformNoise,FashionMNIST,DeepEnsemble/VGG,0.9644999504089355
618,MNIST,UniformNoise,NotMNIST,DeepEnsemble/VGG,0.8764153122901917
619,MNIST,UniformNoise,CIFAR10,DeepEnsemble/VGG,0.9549999833106995
620,MNIST,UniformNoise,CIFAR100,DeepEnsemble/VGG,0.924049973487854
621,MNIST,UniformNoise,STL10,DeepEnsemble/VGG,0.9610000252723694
622,MNIST,UniformNoise,TinyImagenet,DeepEnsemble/VGG,0.9526999592781067
623,MNIST,NormalNoise,UniformNoise,DeepEnsemble/VGG,0.9672499895095825
624,MNIST,NormalNoise,FashionMNIST,DeepEnsemble/VGG,0.9572999477386475
625,MNIST,NormalNoise,NotMNIST,DeepEnsemble/VGG,0.863223671913147
626,MNIST,NormalNoise,CIFAR10,DeepEnsemble/VGG,0.946899950504303
627,MNIST,NormalNoise,CIFAR100,DeepEnsemble/VGG,0.9065499901771545
628,MNIST,NormalNoise,STL10,DeepEnsemble/VGG,0.9562500715255737
629,MNIST,NormalNoise,TinyImagenet,DeepEnsemble/VGG,0.9458999633789062
630,MNIST,FashionMNIST,UniformNoise,DeepEnsemble/VGG,0.9810999631881714
631,MNIST,FashionMNIST,NormalNoise,DeepEnsemble/VGG,0.9827999472618103
632,MNIST,FashionMNIST,NotMNIST,DeepEnsemble/VGG,0.881969690322876
633,MNIST,FashionMNIST,CIFAR10,DeepEnsemble/VGG,0.957349956035614
634,MNIST,FashionMNIST,CIFAR100,DeepEnsemble/VGG,0.9302999973297119
635,MNIST,FashionMNIST,STL10,DeepEnsemble/VGG,0.9620000720024109
636,MNIST,FashionMNIST,TinyImagenet,DeepEnsemble/VGG,0.9551999568939209
637,MNIST,NotMNIST,UniformNoise,DeepEnsemble/VGG,0.9549999833106995
638,MNIST,NotMNIST,NormalNoise,DeepEnsemble/VGG,0.9549999833106995
639,MNIST,NotMNIST,FashionMNIST,DeepEnsemble/VGG,0.9531999826431274
640,MNIST,NotMNIST,CIFAR10,DeepEnsemble/VGG,0.9530999660491943
641,MNIST,NotMNIST,CIFAR100,DeepEnsemble/VGG,0.9493999481201172
642,MNIST,NotMNIST,STL10,DeepEnsemble/VGG,0.9503750205039978
643,MNIST,NotMNIST,TinyImagenet,DeepEnsemble/VGG,0.9505499601364136
644,MNIST,CIFAR10,UniformNoise,DeepEnsemble/VGG,0.9770999550819397
645,MNIST,CIFAR10,NormalNoise,DeepEnsemble/VGG,0.977400004863739
646,MNIST,CIFAR10,FashionMNIST,DeepEnsemble/VGG,0.9671499729156494
647,MNIST,CIFAR10,NotMNIST,DeepEnsemble/VGG,0.8913693428039551
648,MNIST,CIFAR10,CIFAR100,DeepEnsemble/VGG,0.9412499666213989
649,MNIST,CIFAR10,STL10,DeepEnsemble/VGG,0.9620000720024109
650,MNIST,CIFAR10,TinyImagenet,DeepEnsemble/VGG,0.9574499726295471
651,MNIST,CIFAR100,UniformNoise,DeepEnsemble/VGG,0.97284996509552
652,MNIST,CIFAR100,NormalNoise,DeepEnsemble/VGG,0.9729499816894531
653,MNIST,CIFAR100,FashionMNIST,DeepEnsemble/VGG,0.9659000039100647
654,MNIST,CIFAR100,NotMNIST,DeepEnsemble/VGG,0.9007156491279602
655,MNIST,CIFAR100,CIFAR10,DeepEnsemble/VGG,0.9614999890327454
656,MNIST,CIFAR100,STL10,DeepEnsemble/VGG,0.9623125195503235
657,MNIST,CIFAR100,TinyImagenet,DeepEnsemble/VGG,0.9585999846458435
658,MNIST,STL10,UniformNoise,DeepEnsemble/VGG,0.9797499775886536
659,MNIST,STL10,NormalNoise,DeepEnsemble/VGG,0.9835999608039856
660,MNIST,STL10,FashionMNIST,DeepEnsemble/VGG,0.9633999466896057
661,MNIST,STL10,NotMNIST,DeepEnsemble/VGG,0.8746528625488281
662,MNIST,STL10,CIFAR10,DeepEnsemble/VGG,0.9542499780654907
663,MNIST,STL10,CIFAR100,DeepEnsemble/VGG,0.9219499826431274
664,MNIST,STL10,TinyImagenet,DeepEnsemble/VGG,0.9525499939918518
